"state","Area","latitude","longitude","year","trips","night"
"NSW","Sydney",-33.87,151.21,"2001",8636,29046
"NSW","Sydney",-33.87,151.21,"2002",8189,23682
"NSW","Sydney",-33.87,151.21,"2003",8338,23394
"NSW","Sydney",-33.87,151.21,"2004",7999,22781
"NSW","Sydney",-33.87,151.21,"2005",7407,20829
"NSW","Sydney",-33.87,151.21,"2006",7682,22852
"NSW","Sydney",-33.87,151.21,"2007",7565,22221
"NSW","Sydney",-33.87,151.21,"2008",7661,21915
"NSW","Sydney",-33.87,151.21,"2009",7192,20124
"NSW","Sydney",-33.87,151.21,"2010",6925,19671
"NSW","Sydney",-33.87,151.21,"2011",7915,21919
"NSW","Sydney",-33.87,151.21,"2012",7700,22050
"NSW","Sydney",-33.87,151.21,"2013",7707,20806
"NSW","Sydney",-33.87,151.21,"2014",8424,23135
"NSW","Sydney",-33.87,151.21,"2015",8622,23662
"NSW","Sydney",-33.87,151.21,"2016",8878,23010
"NSW","Sydney",-33.87,151.21,"2017",9455,26152
"NSW","Sydney",-33.87,151.21,"2018",10534,28129
"NSW","Sydney",-33.87,151.21,"2019",11968,32469
"NSW","Sydney",-33.87,151.21,"2020",9618,27606
"NSW","Sydney",-33.87,151.21,"2021",6518,19910
"NSW","Sydney",-33.87,151.21,"2022",6417,18820
"NSW","Sydney",-33.87,151.21,"2023",10728,30113
"NSW","Sydney",-33.87,151.21,"2024",11015,31527
"NSW","Blue Mountains",-33.7,150.3,"2001",789,1792
"NSW","Blue Mountains",-33.7,150.3,"2002",762,1537
"NSW","Blue Mountains",-33.7,150.3,"2003",667,1361
"NSW","Blue Mountains",-33.7,150.3,"2004",628,1391
"NSW","Blue Mountains",-33.7,150.3,"2005",565,1385
"NSW","Blue Mountains",-33.7,150.3,"2006",644,1493
"NSW","Blue Mountains",-33.7,150.3,"2007",690,1592
"NSW","Blue Mountains",-33.7,150.3,"2008",649,1526
"NSW","Blue Mountains",-33.7,150.3,"2009",619,1428
"NSW","Blue Mountains",-33.7,150.3,"2010",612,1439
"NSW","Blue Mountains",-33.7,150.3,"2011",701,1785
"NSW","Blue Mountains",-33.7,150.3,"2012",721,1663
"NSW","Blue Mountains",-33.7,150.3,"2013",703,1830
"NSW","Blue Mountains",-33.7,150.3,"2014",800,1768
"NSW","Blue Mountains",-33.7,150.3,"2015",863,2065
"NSW","Blue Mountains",-33.7,150.3,"2016",945,2214
"NSW","Blue Mountains",-33.7,150.3,"2017",967,2277
"NSW","Blue Mountains",-33.7,150.3,"2018",1108,2515
"NSW","Blue Mountains",-33.7,150.3,"2019",1291,2776
"NSW","Blue Mountains",-33.7,150.3,"2020",965,2372
"NSW","Blue Mountains",-33.7,150.3,"2021",1287,2912
"NSW","Blue Mountains",-33.7,150.3,"2022",976,2671
"NSW","Blue Mountains",-33.7,150.3,"2023",1293,3171
"NSW","Blue Mountains",-33.7,150.3,"2024",1213,2804
"NSW","Capital Country",-35.2809,149.13,"2001",994,2195
"NSW","Capital Country",-35.2809,149.13,"2002",978,2050
"NSW","Capital Country",-35.2809,149.13,"2003",997,2438
"NSW","Capital Country",-35.2809,149.13,"2004",982,2184
"NSW","Capital Country",-35.2809,149.13,"2005",908,2637
"NSW","Capital Country",-35.2809,149.13,"2006",799,1772
"NSW","Capital Country",-35.2809,149.13,"2007",877,2094
"NSW","Capital Country",-35.2809,149.13,"2008",903,2067
"NSW","Capital Country",-35.2809,149.13,"2009",867,2162
"NSW","Capital Country",-35.2809,149.13,"2010",998,2256
"NSW","Capital Country",-35.2809,149.13,"2011",997,2327
"NSW","Capital Country",-35.2809,149.13,"2012",1064,2447
"NSW","Capital Country",-35.2809,149.13,"2013",1045,2590
"NSW","Capital Country",-35.2809,149.13,"2014",1090,2511
"NSW","Capital Country",-35.2809,149.13,"2015",1026,2509
"NSW","Capital Country",-35.2809,149.13,"2016",1295,3025
"NSW","Capital Country",-35.2809,149.13,"2017",1184,2728
"NSW","Capital Country",-35.2809,149.13,"2018",1467,3257
"NSW","Capital Country",-35.2809,149.13,"2019",1611,3523
"NSW","Capital Country",-35.2809,149.13,"2020",1383,3413
"NSW","Capital Country",-35.2809,149.13,"2021",1575,3723
"NSW","Capital Country",-35.2809,149.13,"2022",1200,2894
"NSW","Capital Country",-35.2809,149.13,"2023",1599,3522
"NSW","Capital Country",-35.2809,149.13,"2024",1848,4226
"NSW","Central Coast",-33.42,151.3,"2001",1381,3872
"NSW","Central Coast",-33.42,151.3,"2002",1430,3304
"NSW","Central Coast",-33.42,151.3,"2003",1493,4372
"NSW","Central Coast",-33.42,151.3,"2004",1612,4360
"NSW","Central Coast",-33.42,151.3,"2005",1318,3451
"NSW","Central Coast",-33.42,151.3,"2006",1323,4011
"NSW","Central Coast",-33.42,151.3,"2007",1353,4112
"NSW","Central Coast",-33.42,151.3,"2008",1251,3776
"NSW","Central Coast",-33.42,151.3,"2009",1168,3433
"NSW","Central Coast",-33.42,151.3,"2010",1135,3235
"NSW","Central Coast",-33.42,151.3,"2011",1237,3774
"NSW","Central Coast",-33.42,151.3,"2012",1139,3375
"NSW","Central Coast",-33.42,151.3,"2013",1381,4114
"NSW","Central Coast",-33.42,151.3,"2014",1296,3504
"NSW","Central Coast",-33.42,151.3,"2015",1199,3459
"NSW","Central Coast",-33.42,151.3,"2016",1253,3348
"NSW","Central Coast",-33.42,151.3,"2017",1390,3879
"NSW","Central Coast",-33.42,151.3,"2018",1505,4100
"NSW","Central Coast",-33.42,151.3,"2019",1737,4458
"NSW","Central Coast",-33.42,151.3,"2020",1445,3880
"NSW","Central Coast",-33.42,151.3,"2021",1699,4332
"NSW","Central Coast",-33.42,151.3,"2022",1422,4359
"NSW","Central Coast",-33.42,151.3,"2023",1686,4257
"NSW","Central Coast",-33.42,151.3,"2024",1917,5056
"NSW","Central NSW",-32,148,"2001",1818,4703
"NSW","Central NSW",-32,148,"2002",2122,5553
"NSW","Central NSW",-32,148,"2003",2149,5558
"NSW","Central NSW",-32,148,"2004",2202,5371
"NSW","Central NSW",-32,148,"2005",2008,5480
"NSW","Central NSW",-32,148,"2006",1847,4971
"NSW","Central NSW",-32,148,"2007",1842,4945
"NSW","Central NSW",-32,148,"2008",1812,4986
"NSW","Central NSW",-32,148,"2009",1650,4634
"NSW","Central NSW",-32,148,"2010",1632,4552
"NSW","Central NSW",-32,148,"2011",1697,4574
"NSW","Central NSW",-32,148,"2012",1953,5474
"NSW","Central NSW",-32,148,"2013",1872,5613
"NSW","Central NSW",-32,148,"2014",1725,4375
"NSW","Central NSW",-32,148,"2015",1989,5133
"NSW","Central NSW",-32,148,"2016",2071,5806
"NSW","Central NSW",-32,148,"2017",2333,6357
"NSW","Central NSW",-32,148,"2018",2739,8095
"NSW","Central NSW",-32,148,"2019",2985,7083
"NSW","Central NSW",-32,148,"2020",2117,5754
"NSW","Central NSW",-32,148,"2021",2839,7737
"NSW","Central NSW",-32,148,"2022",2051,5748
"NSW","Central NSW",-32,148,"2023",2664,7471
"NSW","Central NSW",-32,148,"2024",2702,6872
"NSW","Hunter",-32.93,151.78,"2001",2940,8012
"NSW","Hunter",-32.93,151.78,"2002",2835,7977
"NSW","Hunter",-32.93,151.78,"2003",2860,8209
"NSW","Hunter",-32.93,151.78,"2004",2825,7689
"NSW","Hunter",-32.93,151.78,"2005",2581,7327
"NSW","Hunter",-32.93,151.78,"2006",2662,7985
"NSW","Hunter",-32.93,151.78,"2007",2736,8011
"NSW","Hunter",-32.93,151.78,"2008",2797,8540
"NSW","Hunter",-32.93,151.78,"2009",2514,7320
"NSW","Hunter",-32.93,151.78,"2010",2774,7805
"NSW","Hunter",-32.93,151.78,"2011",2945,8082
"NSW","Hunter",-32.93,151.78,"2012",2685,7628
"NSW","Hunter",-32.93,151.78,"2013",2862,7895
"NSW","Hunter",-32.93,151.78,"2014",2852,7597
"NSW","Hunter",-32.93,151.78,"2015",3094,8664
"NSW","Hunter",-32.93,151.78,"2016",3229,8344
"NSW","Hunter",-32.93,151.78,"2017",3345,8643
"NSW","Hunter",-32.93,151.78,"2018",3873,10026
"NSW","Hunter",-32.93,151.78,"2019",4490,12069
"NSW","Hunter",-32.93,151.78,"2020",3467,9541
"NSW","Hunter",-32.93,151.78,"2021",3886,10871
"NSW","Hunter",-32.93,151.78,"2022",3057,8803
"NSW","Hunter",-32.93,151.78,"2023",4544,12019
"NSW","Hunter",-32.93,151.78,"2024",4822,13277
"NSW","New England North West",-30.2976,151.0436,"2001",1449,4442
"NSW","New England North West",-30.2976,151.0436,"2002",1560,3869
"NSW","New England North West",-30.2976,151.0436,"2003",1551,4178
"NSW","New England North West",-30.2976,151.0436,"2004",1715,4345
"NSW","New England North West",-30.2976,151.0436,"2005",1372,4754
"NSW","New England North West",-30.2976,151.0436,"2006",1350,4131
"NSW","New England North West",-30.2976,151.0436,"2007",1377,4356
"NSW","New England North West",-30.2976,151.0436,"2008",1247,3770
"NSW","New England North West",-30.2976,151.0436,"2009",1158,3540
"NSW","New England North West",-30.2976,151.0436,"2010",1341,4113
"NSW","New England North West",-30.2976,151.0436,"2011",1220,3341
"NSW","New England North West",-30.2976,151.0436,"2012",1327,3795
"NSW","New England North West",-30.2976,151.0436,"2013",1330,3984
"NSW","New England North West",-30.2976,151.0436,"2014",1284,3667
"NSW","New England North West",-30.2976,151.0436,"2015",1395,3972
"NSW","New England North West",-30.2976,151.0436,"2016",1368,3757
"NSW","New England North West",-30.2976,151.0436,"2017",1548,4179
"NSW","New England North West",-30.2976,151.0436,"2018",1635,4592
"NSW","New England North West",-30.2976,151.0436,"2019",1629,4457
"NSW","New England North West",-30.2976,151.0436,"2020",1403,3678
"NSW","New England North West",-30.2976,151.0436,"2021",1626,4946
"NSW","New England North West",-30.2976,151.0436,"2022",1242,3697
"NSW","New England North West",-30.2976,151.0436,"2023",1704,4786
"NSW","New England North West",-30.2976,151.0436,"2024",1782,4903
"NSW","North Coast NSW",-30,153,"2001",4169,17213
"NSW","North Coast NSW",-30,153,"2002",4443,18940
"NSW","North Coast NSW",-30,153,"2003",4617,18709
"NSW","North Coast NSW",-30,153,"2004",4581,18563
"NSW","North Coast NSW",-30,153,"2005",4232,17879
"NSW","North Coast NSW",-30,153,"2006",4118,16375
"NSW","North Coast NSW",-30,153,"2007",4221,17703
"NSW","North Coast NSW",-30,153,"2008",4125,17192
"NSW","North Coast NSW",-30,153,"2009",3852,16518
"NSW","North Coast NSW",-30,153,"2010",4109,16047
"NSW","North Coast NSW",-30,153,"2011",4335,17500
"NSW","North Coast NSW",-30,153,"2012",4081,16980
"NSW","North Coast NSW",-30,153,"2013",4363,17641
"NSW","North Coast NSW",-30,153,"2014",4622,18663
"NSW","North Coast NSW",-30,153,"2015",4718,17940
"NSW","North Coast NSW",-30,153,"2016",5119,20427
"NSW","North Coast NSW",-30,153,"2017",5093,19878
"NSW","North Coast NSW",-30,153,"2018",5582,20583
"NSW","North Coast NSW",-30,153,"2019",5884,23263
"NSW","North Coast NSW",-30,153,"2020",5087,19264
"NSW","North Coast NSW",-30,153,"2021",5508,23091
"NSW","North Coast NSW",-30,153,"2022",3911,16488
"NSW","North Coast NSW",-30,153,"2023",5658,21241
"NSW","North Coast NSW",-30,153,"2024",5898,19956
"NSW","Outback NSW",-29,144,"2001",483,1485
"NSW","Outback NSW",-29,144,"2002",476,1361
"NSW","Outback NSW",-29,144,"2003",488,1664
"NSW","Outback NSW",-29,144,"2004",426,1340
"NSW","Outback NSW",-29,144,"2005",377,2299
"NSW","Outback NSW",-29,144,"2006",352,1176
"NSW","Outback NSW",-29,144,"2007",354,1347
"NSW","Outback NSW",-29,144,"2008",393,1432
"NSW","Outback NSW",-29,144,"2009",349,1345
"NSW","Outback NSW",-29,144,"2010",373,1368
"NSW","Outback NSW",-29,144,"2011",363,1284
"NSW","Outback NSW",-29,144,"2012",332,1060
"NSW","Outback NSW",-29,144,"2013",309,1058
"NSW","Outback NSW",-29,144,"2014",350,1252
"NSW","Outback NSW",-29,144,"2015",455,1695
"NSW","Outback NSW",-29,144,"2016",452,1696
"NSW","Outback NSW",-29,144,"2017",493,1865
"NSW","Outback NSW",-29,144,"2018",519,1610
"NSW","Outback NSW",-29,144,"2019",589,2380
"NSW","Outback NSW",-29,144,"2020",499,1810
"NSW","Outback NSW",-29,144,"2021",607,2846
"NSW","Outback NSW",-29,144,"2022",434,1463
"NSW","Outback NSW",-29,144,"2023",636,2548
"NSW","Outback NSW",-29,144,"2024",599,2160
"NSW","Riverina",-35,146,"2001",839,2440
"NSW","Riverina",-35,146,"2002",952,2199
"NSW","Riverina",-35,146,"2003",1067,2866
"NSW","Riverina",-35,146,"2004",912,2284
"NSW","Riverina",-35,146,"2005",994,2668
"NSW","Riverina",-35,146,"2006",805,2063
"NSW","Riverina",-35,146,"2007",795,2324
"NSW","Riverina",-35,146,"2008",763,2112
"NSW","Riverina",-35,146,"2009",764,1727
"NSW","Riverina",-35,146,"2010",843,1974
"NSW","Riverina",-35,146,"2011",907,2270
"NSW","Riverina",-35,146,"2012",837,1898
"NSW","Riverina",-35,146,"2013",867,2413
"NSW","Riverina",-35,146,"2014",889,2487
"NSW","Riverina",-35,146,"2015",1052,2473
"NSW","Riverina",-35,146,"2016",1063,2858
"NSW","Riverina",-35,146,"2017",1034,2850
"NSW","Riverina",-35,146,"2018",1129,2687
"NSW","Riverina",-35,146,"2019",1177,2955
"NSW","Riverina",-35,146,"2020",1034,2881
"NSW","Riverina",-35,146,"2021",990,2774
"NSW","Riverina",-35,146,"2022",995,2377
"NSW","Riverina",-35,146,"2023",1260,3101
"NSW","Riverina",-35,146,"2024",1282,3349
"NSW","Snowy Mountains",-36.5,148.3,"2001",734,2687
"NSW","Snowy Mountains",-36.5,148.3,"2002",690,2420
"NSW","Snowy Mountains",-36.5,148.3,"2003",695,2462
"NSW","Snowy Mountains",-36.5,148.3,"2004",733,2575
"NSW","Snowy Mountains",-36.5,148.3,"2005",771,3236
"NSW","Snowy Mountains",-36.5,148.3,"2006",681,2327
"NSW","Snowy Mountains",-36.5,148.3,"2007",603,2500
"NSW","Snowy Mountains",-36.5,148.3,"2008",617,2250
"NSW","Snowy Mountains",-36.5,148.3,"2009",620,2322
"NSW","Snowy Mountains",-36.5,148.3,"2010",635,2270
"NSW","Snowy Mountains",-36.5,148.3,"2011",697,2430
"NSW","Snowy Mountains",-36.5,148.3,"2012",705,3037
"NSW","Snowy Mountains",-36.5,148.3,"2013",720,2546
"NSW","Snowy Mountains",-36.5,148.3,"2014",699,2580
"NSW","Snowy Mountains",-36.5,148.3,"2015",709,2329
"NSW","Snowy Mountains",-36.5,148.3,"2016",748,2570
"NSW","Snowy Mountains",-36.5,148.3,"2017",887,3119
"NSW","Snowy Mountains",-36.5,148.3,"2018",1014,3491
"NSW","Snowy Mountains",-36.5,148.3,"2019",1010,3104
"NSW","Snowy Mountains",-36.5,148.3,"2020",831,2710
"NSW","Snowy Mountains",-36.5,148.3,"2021",871,2730
"NSW","Snowy Mountains",-36.5,148.3,"2022",861,2877
"NSW","Snowy Mountains",-36.5,148.3,"2023",980,3322
"NSW","Snowy Mountains",-36.5,148.3,"2024",932,3152
"NSW","South Coast",-36,149,"2001",3441,12227
"NSW","South Coast",-36,149,"2002",3337,11457
"NSW","South Coast",-36,149,"2003",3510,13449
"NSW","South Coast",-36,149,"2004",3474,11928
"NSW","South Coast",-36,149,"2005",3172,11383
"NSW","South Coast",-36,149,"2006",3137,11516
"NSW","South Coast",-36,149,"2007",3008,10986
"NSW","South Coast",-36,149,"2008",3177,10979
"NSW","South Coast",-36,149,"2009",3032,11005
"NSW","South Coast",-36,149,"2010",2807,10164
"NSW","South Coast",-36,149,"2011",2982,10638
"NSW","South Coast",-36,149,"2012",3089,10727
"NSW","South Coast",-36,149,"2013",3030,11127
"NSW","South Coast",-36,149,"2014",3323,11236
"NSW","South Coast",-36,149,"2015",3314,11395
"NSW","South Coast",-36,149,"2016",3512,11218
"NSW","South Coast",-36,149,"2017",3747,11449
"NSW","South Coast",-36,149,"2018",3954,12369
"NSW","South Coast",-36,149,"2019",4450,13903
"NSW","South Coast",-36,149,"2020",3686,12554
"NSW","South Coast",-36,149,"2021",4500,14876
"NSW","South Coast",-36,149,"2022",3474,12398
"NSW","South Coast",-36,149,"2023",4774,15358
"NSW","South Coast",-36,149,"2024",4757,15996
"NSW","The Murray",-35.38,144.9,"2001",1224,3434
"NSW","The Murray",-35.38,144.9,"2002",1215,3172
"NSW","The Murray",-35.38,144.9,"2003",1328,3663
"NSW","The Murray",-35.38,144.9,"2004",1306,3486
"NSW","The Murray",-35.38,144.9,"2005",1203,3420
"NSW","The Murray",-35.38,144.9,"2006",1048,2914
"NSW","The Murray",-35.38,144.9,"2007",986,2820
"NSW","The Murray",-35.38,144.9,"2008",982,2828
"NSW","The Murray",-35.38,144.9,"2009",812,2800
"NSW","The Murray",-35.38,144.9,"2010",1015,3051
"NSW","The Murray",-35.38,144.9,"2011",968,2901
"NSW","The Murray",-35.38,144.9,"2012",891,2565
"NSW","The Murray",-35.38,144.9,"2013",964,2606
"NSW","The Murray",-35.38,144.9,"2014",953,2670
"NSW","The Murray",-35.38,144.9,"2015",995,2375
"NSW","The Murray",-35.38,144.9,"2016",1091,2892
"NSW","The Murray",-35.38,144.9,"2017",1112,2911
"NSW","The Murray",-35.38,144.9,"2018",1163,3065
"NSW","The Murray",-35.38,144.9,"2019",1270,3260
"NSW","The Murray",-35.38,144.9,"2020",1119,3099
"NSW","The Murray",-35.38,144.9,"2021",855,2605
"NSW","The Murray",-35.38,144.9,"2022",1008,2632
"NSW","The Murray",-35.38,144.9,"2023",1411,3502
"NSW","The Murray",-35.38,144.9,"2024",1338,3362
"VIC","Melbourne",-37.8136,144.9631,"2001",6345,19077
"VIC","Melbourne",-37.8136,144.9631,"2002",6151,19757
"VIC","Melbourne",-37.8136,144.9631,"2003",6432,20316
"VIC","Melbourne",-37.8136,144.9631,"2004",6078,18610
"VIC","Melbourne",-37.8136,144.9631,"2005",5957,17704
"VIC","Melbourne",-37.8136,144.9631,"2006",6548,19806
"VIC","Melbourne",-37.8136,144.9631,"2007",6207,18100
"VIC","Melbourne",-37.8136,144.9631,"2008",6666,19321
"VIC","Melbourne",-37.8136,144.9631,"2009",6487,19211
"VIC","Melbourne",-37.8136,144.9631,"2010",6470,18788
"VIC","Melbourne",-37.8136,144.9631,"2011",6723,19124
"VIC","Melbourne",-37.8136,144.9631,"2012",6854,19077
"VIC","Melbourne",-37.8136,144.9631,"2013",7050,20746
"VIC","Melbourne",-37.8136,144.9631,"2014",7539,20819
"VIC","Melbourne",-37.8136,144.9631,"2015",7942,22556
"VIC","Melbourne",-37.8136,144.9631,"2016",8200,23384
"VIC","Melbourne",-37.8136,144.9631,"2017",8746,23752
"VIC","Melbourne",-37.8136,144.9631,"2018",9825,27545
"VIC","Melbourne",-37.8136,144.9631,"2019",11045,30009
"VIC","Melbourne",-37.8136,144.9631,"2020",8413,23589
"VIC","Melbourne",-37.8136,144.9631,"2021",3769,11888
"VIC","Melbourne",-37.8136,144.9631,"2022",5400,17049
"VIC","Melbourne",-37.8136,144.9631,"2023",9830,29034
"VIC","Melbourne",-37.8136,144.9631,"2024",10301,29020
"VIC","Ballarat",-37.563,143.85,"2001",567,1097
"VIC","Ballarat",-37.563,143.85,"2002",721,1608
"VIC","Ballarat",-37.563,143.85,"2003",641,1435
"VIC","Ballarat",-37.563,143.85,"2004",692,1344
"VIC","Ballarat",-37.563,143.85,"2005",577,1216
"VIC","Ballarat",-37.563,143.85,"2006",547,1039
"VIC","Ballarat",-37.563,143.85,"2007",629,1397
"VIC","Ballarat",-37.563,143.85,"2008",547,1102
"VIC","Ballarat",-37.563,143.85,"2009",456,1121
"VIC","Ballarat",-37.563,143.85,"2010",493,997
"VIC","Ballarat",-37.563,143.85,"2011",533,1175
"VIC","Ballarat",-37.563,143.85,"2012",635,1480
"VIC","Ballarat",-37.563,143.85,"2013",589,1332
"VIC","Ballarat",-37.563,143.85,"2014",630,1240
"VIC","Ballarat",-37.563,143.85,"2015",610,1452
"VIC","Ballarat",-37.563,143.85,"2016",652,1436
"VIC","Ballarat",-37.563,143.85,"2017",798,1771
"VIC","Ballarat",-37.563,143.85,"2018",741,1548
"VIC","Ballarat",-37.563,143.85,"2019",927,1932
"VIC","Ballarat",-37.563,143.85,"2020",709,1693
"VIC","Ballarat",-37.563,143.85,"2021",564,1421
"VIC","Ballarat",-37.563,143.85,"2022",660,1345
"VIC","Ballarat",-37.563,143.85,"2023",864,1897
"VIC","Ballarat",-37.563,143.85,"2024",1015,2012
"VIC","Bendigo Loddon",-36.757,144.2794,"2001",774,1704
"VIC","Bendigo Loddon",-36.757,144.2794,"2002",893,2505
"VIC","Bendigo Loddon",-36.757,144.2794,"2003",729,1892
"VIC","Bendigo Loddon",-36.757,144.2794,"2004",879,2492
"VIC","Bendigo Loddon",-36.757,144.2794,"2005",751,1763
"VIC","Bendigo Loddon",-36.757,144.2794,"2006",703,1670
"VIC","Bendigo Loddon",-36.757,144.2794,"2007",741,1720
"VIC","Bendigo Loddon",-36.757,144.2794,"2008",701,1602
"VIC","Bendigo Loddon",-36.757,144.2794,"2009",630,1331
"VIC","Bendigo Loddon",-36.757,144.2794,"2010",780,1706
"VIC","Bendigo Loddon",-36.757,144.2794,"2011",703,1767
"VIC","Bendigo Loddon",-36.757,144.2794,"2012",919,2284
"VIC","Bendigo Loddon",-36.757,144.2794,"2013",756,1610
"VIC","Bendigo Loddon",-36.757,144.2794,"2014",826,1765
"VIC","Bendigo Loddon",-36.757,144.2794,"2015",967,2193
"VIC","Bendigo Loddon",-36.757,144.2794,"2016",923,2079
"VIC","Bendigo Loddon",-36.757,144.2794,"2017",1067,2571
"VIC","Bendigo Loddon",-36.757,144.2794,"2018",1078,2535
"VIC","Bendigo Loddon",-36.757,144.2794,"2019",1240,2553
"VIC","Bendigo Loddon",-36.757,144.2794,"2020",984,2438
"VIC","Bendigo Loddon",-36.757,144.2794,"2021",873,2369
"VIC","Bendigo Loddon",-36.757,144.2794,"2022",1032,2423
"VIC","Bendigo Loddon",-36.757,144.2794,"2023",1289,3027
"VIC","Bendigo Loddon",-36.757,144.2794,"2024",1323,2731
"VIC","Central Highlands",-37.2822,144.5694,"2001",339,949
"VIC","Central Highlands",-37.2822,144.5694,"2002",302,992
"VIC","Central Highlands",-37.2822,144.5694,"2003",359,924
"VIC","Central Highlands",-37.2822,144.5694,"2004",312,944
"VIC","Central Highlands",-37.2822,144.5694,"2005",299,812
"VIC","Central Highlands",-37.2822,144.5694,"2006",264,767
"VIC","Central Highlands",-37.2822,144.5694,"2007",285,1499
"VIC","Central Highlands",-37.2822,144.5694,"2008",230,563
"VIC","Central Highlands",-37.2822,144.5694,"2009",265,624
"VIC","Central Highlands",-37.2822,144.5694,"2010",237,652
"VIC","Central Highlands",-37.2822,144.5694,"2011",231,620
"VIC","Central Highlands",-37.2822,144.5694,"2012",257,657
"VIC","Central Highlands",-37.2822,144.5694,"2013",294,843
"VIC","Central Highlands",-37.2822,144.5694,"2014",276,666
"VIC","Central Highlands",-37.2822,144.5694,"2015",282,754
"VIC","Central Highlands",-37.2822,144.5694,"2016",348,865
"VIC","Central Highlands",-37.2822,144.5694,"2017",387,882
"VIC","Central Highlands",-37.2822,144.5694,"2018",427,1049
"VIC","Central Highlands",-37.2822,144.5694,"2019",428,981
"VIC","Central Highlands",-37.2822,144.5694,"2020",344,872
"VIC","Central Highlands",-37.2822,144.5694,"2021",376,1074
"VIC","Central Highlands",-37.2822,144.5694,"2022",445,1104
"VIC","Central Highlands",-37.2822,144.5694,"2023",530,1367
"VIC","Central Highlands",-37.2822,144.5694,"2024",531,1489
"VIC","Central Murray",-35.7096,143.9044,"2001",770,2021
"VIC","Central Murray",-35.7096,143.9044,"2002",734,2041
"VIC","Central Murray",-35.7096,143.9044,"2003",783,2145
"VIC","Central Murray",-35.7096,143.9044,"2004",897,2583
"VIC","Central Murray",-35.7096,143.9044,"2005",810,2200
"VIC","Central Murray",-35.7096,143.9044,"2006",678,1959
"VIC","Central Murray",-35.7096,143.9044,"2007",826,2253
"VIC","Central Murray",-35.7096,143.9044,"2008",748,2270
"VIC","Central Murray",-35.7096,143.9044,"2009",636,2072
"VIC","Central Murray",-35.7096,143.9044,"2010",608,1826
"VIC","Central Murray",-35.7096,143.9044,"2011",595,1749
"VIC","Central Murray",-35.7096,143.9044,"2012",674,2182
"VIC","Central Murray",-35.7096,143.9044,"2013",655,1809
"VIC","Central Murray",-35.7096,143.9044,"2014",730,2092
"VIC","Central Murray",-35.7096,143.9044,"2015",673,1891
"VIC","Central Murray",-35.7096,143.9044,"2016",713,2042
"VIC","Central Murray",-35.7096,143.9044,"2017",781,2336
"VIC","Central Murray",-35.7096,143.9044,"2018",945,2565
"VIC","Central Murray",-35.7096,143.9044,"2019",896,2515
"VIC","Central Murray",-35.7096,143.9044,"2020",728,2492
"VIC","Central Murray",-35.7096,143.9044,"2021",610,1962
"VIC","Central Murray",-35.7096,143.9044,"2022",723,2272
"VIC","Central Murray",-35.7096,143.9044,"2023",796,2192
"VIC","Central Murray",-35.7096,143.9044,"2024",873,2471
"VIC","Geelong and the Bellarine",-38.15,144.35,"2001",1044,2602
"VIC","Geelong and the Bellarine",-38.15,144.35,"2002",878,2399
"VIC","Geelong and the Bellarine",-38.15,144.35,"2003",1120,2991
"VIC","Geelong and the Bellarine",-38.15,144.35,"2004",886,2480
"VIC","Geelong and the Bellarine",-38.15,144.35,"2005",889,2454
"VIC","Geelong and the Bellarine",-38.15,144.35,"2006",988,2614
"VIC","Geelong and the Bellarine",-38.15,144.35,"2007",893,2753
"VIC","Geelong and the Bellarine",-38.15,144.35,"2008",1001,2651
"VIC","Geelong and the Bellarine",-38.15,144.35,"2009",792,2229
"VIC","Geelong and the Bellarine",-38.15,144.35,"2010",976,3265
"VIC","Geelong and the Bellarine",-38.15,144.35,"2011",864,2374
"VIC","Geelong and the Bellarine",-38.15,144.35,"2012",972,2648
"VIC","Geelong and the Bellarine",-38.15,144.35,"2013",858,2503
"VIC","Geelong and the Bellarine",-38.15,144.35,"2014",1032,2902
"VIC","Geelong and the Bellarine",-38.15,144.35,"2015",1159,3240
"VIC","Geelong and the Bellarine",-38.15,144.35,"2016",1276,3375
"VIC","Geelong and the Bellarine",-38.15,144.35,"2017",1421,3728
"VIC","Geelong and the Bellarine",-38.15,144.35,"2018",1335,3483
"VIC","Geelong and the Bellarine",-38.15,144.35,"2019",1715,4080
"VIC","Geelong and the Bellarine",-38.15,144.35,"2020",1285,3872
"VIC","Geelong and the Bellarine",-38.15,144.35,"2021",1014,2853
"VIC","Geelong and the Bellarine",-38.15,144.35,"2022",1341,3801
"VIC","Geelong and the Bellarine",-38.15,144.35,"2023",1642,4407
"VIC","Geelong and the Bellarine",-38.15,144.35,"2024",1833,4702
"VIC","Gippsland",-37.75,148,"2001",1027,2865
"VIC","Gippsland",-37.75,148,"2002",1023,3110
"VIC","Gippsland",-37.75,148,"2003",1017,2865
"VIC","Gippsland",-37.75,148,"2004",1251,3136
"VIC","Gippsland",-37.75,148,"2005",1035,3070
"VIC","Gippsland",-37.75,148,"2006",1039,2829
"VIC","Gippsland",-37.75,148,"2007",946,2550
"VIC","Gippsland",-37.75,148,"2008",940,2800
"VIC","Gippsland",-37.75,148,"2009",805,2064
"VIC","Gippsland",-37.75,148,"2010",906,2747
"VIC","Gippsland",-37.75,148,"2011",862,2429
"VIC","Gippsland",-37.75,148,"2012",937,2437
"VIC","Gippsland",-37.75,148,"2013",953,2527
"VIC","Gippsland",-37.75,148,"2014",1013,2647
"VIC","Gippsland",-37.75,148,"2015",959,2692
"VIC","Gippsland",-37.75,148,"2016",983,2524
